GeneID1	GeneID2	PCC_mild	feature_type	PCC_mild_abs
unknown RT 4.081766	unknown RT 4.081766	1	metabolite-metabolite	1
unknown RT 4.148561	unknown RT 4.148561	1	metabolite-metabolite	1
unknown RT 5.261918	unknown RT 5.261918	1	metabolite-metabolite	1
unknown RT 5.349937	unknown RT 5.349937	1	metabolite-metabolite	1
unknown RT 7.600111	unknown RT 5.349937	0.803694988209235	metabolite-metabolite	0.803694988209235
unknown RT 11.284935	unknown RT 5.349937	0.615496115652039	metabolite-metabolite	0.615496115652039
unknown RT 11.546791	unknown RT 5.349937	0.728871829705554	metabolite-metabolite	0.728871829705554
Sugar RT12.311732	unknown RT 5.349937	0.695916063478267	metabolite-metabolite	0.695916063478267
Sugar RT12.405521	unknown RT 5.349937	0.657989451522835	metabolite-metabolite	0.657989451522835
Creatinine, 3TMS Derivative RT12.941566	unknown RT 5.349937	0.70692438657228	metabolite-metabolite	0.70692438657228
unknown RT 14.104802	unknown RT 5.349937	0.684309022553941	metabolite-metabolite	0.684309022553941
Sugar RT14.65062	unknown RT 5.349937	0.725874149950869	metabolite-metabolite	0.725874149950869
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 5.349937	0.670571133093941	metabolite-metabolite	0.670571133093941
unknown RT 16.698449	unknown RT 5.349937	0.70351677958291	metabolite-metabolite	0.70351677958291
unknown RT 16.995233	unknown RT 5.349937	0.730651844981077	metabolite-metabolite	0.730651844981077
Pseudo uridine penta-tms RT19.994184	unknown RT 5.349937	0.659758136162785	metabolite-metabolite	0.659758136162785
unknown RT 5.462593	unknown RT 5.462593	1	metabolite-metabolite	1
1,2-Propanediol, 2TMS derivative RT5.872253	1,2-Propanediol, 2TMS derivative RT5.872253	1	metabolite-metabolite	1
Propanoic acid, 2-(methoxyimino)- RT6.55182	Propanoic acid, 2-(methoxyimino)- RT6.55182	1	metabolite-metabolite	1
unknown RT 7.034156	unknown RT 7.034156	1	metabolite-metabolite	1
unknown RT 17.941004	unknown RT 7.034156	0.749787891791583	metabolite-metabolite	0.749787891791583
unknown RT 18.973435	unknown RT 7.034156	0.644791054582387	metabolite-metabolite	0.644791054582387
unknown RT 5.349937	unknown RT 7.600111	0.803694988209235	metabolite-metabolite	0.803694988209235
unknown RT 7.600111	unknown RT 7.600111	1	metabolite-metabolite	1
Sugar RT14.65062	unknown RT 7.600111	0.591656816109137	metabolite-metabolite	0.591656816109137
unknown RT 16.698449	unknown RT 7.600111	0.524813742076374	metabolite-metabolite	0.524813742076374
2-Hydroxybutyric acid, 2TMS derivative RT7.639387	2-Hydroxybutyric acid, 2TMS derivative RT7.639387	1	metabolite-metabolite	1
unknown RT 7.826556	unknown RT 7.826556	1	metabolite-metabolite	1
Methylphenol RT8.024749	Methylphenol RT8.024749	1	metabolite-metabolite	1
L-Leucine RT8.057321	L-Leucine RT8.057321	1	metabolite-metabolite	1
L-Valine, 2TMS derivative RT8.840117	L-Leucine RT8.057321	0.84530529163905	metabolite-metabolite	0.84530529163905
unknown RT 11.638228	L-Leucine RT8.057321	0.732131506243441	metabolite-metabolite	0.732131506243441
3-Hydroxybutyric acid, 2TMS derivative RT8.103591	3-Hydroxybutyric acid, 2TMS derivative RT8.103591	1	metabolite-metabolite	1
C4H9NO2 RT8.262165_2-Aminobutyric acid 2TMS	C4H9NO2 RT8.262165_2-Aminobutyric acid 2TMS	1	metabolite-metabolite	1
3-hydroxyisovaleric acid 2TMS RT8.767878	3-hydroxyisovaleric acid 2TMS RT8.767878	1	metabolite-metabolite	1
2-Ketoisocaproic acid mo-tms RT8.802217	2-Ketoisocaproic acid mo-tms RT8.802217	1	metabolite-metabolite	1
L-Leucine RT8.057321	L-Valine, 2TMS derivative RT8.840117	0.84530529163905	metabolite-metabolite	0.84530529163905
L-Valine, 2TMS derivative RT8.840117	L-Valine, 2TMS derivative RT8.840117	1	metabolite-metabolite	1
L-Isoleucine, 2TMS derivative RT9.853387	L-Valine, 2TMS derivative RT8.840117	0.758588121224913	metabolite-metabolite	0.758588121224913
unknown RT 9.376246	unknown RT 9.376246	1	metabolite-metabolite	1
L-Serine, 2TMS derivative RT9.393601	L-Serine, 2TMS derivative RT9.393601	1	metabolite-metabolite	1
unknown RT 9.514184	unknown RT 9.514184	1	metabolite-metabolite	1
Phosphoric acid RT9.570223	Phosphoric acid RT9.570223	1	metabolite-metabolite	1
Glycerol, 3TMS derivative RT9.590666	Glycerol, 3TMS derivative RT9.590666	1	metabolite-metabolite	1
L-Valine, 2TMS derivative RT8.840117	L-Isoleucine, 2TMS derivative RT9.853387	0.758588121224913	metabolite-metabolite	0.758588121224913
L-Isoleucine, 2TMS derivative RT9.853387	L-Isoleucine, 2TMS derivative RT9.853387	1	metabolite-metabolite	1
L-Proline, 2TMS derivative RT9.926992	L-Proline, 2TMS derivative RT9.926992	1	metabolite-metabolite	1
Glycine, 3TMS derivative RT10.031162	Glycine, 3TMS derivative RT10.031162	1	metabolite-metabolite	1
2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)- RT10.455827	2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)- RT10.455827	1	metabolite-metabolite	1
unknown RT 10.88902	unknown RT 10.88902	1	metabolite-metabolite	1
L-Threonine, 3TMS derivative RT10.986218	L-Threonine, 3TMS derivative RT10.986218	1	metabolite-metabolite	1
unknown RT 15.972121	L-Threonine, 3TMS derivative RT10.986218	0.632966747144385	metabolite-metabolite	0.632966747144385
Sugar RT11.180625	Sugar RT11.180625	1	metabolite-metabolite	1
Sugar RT12.311732	Sugar RT11.180625	0.76151431955883	metabolite-metabolite	0.76151431955883
Sugar RT12.405521	Sugar RT11.180625	0.782569063089392	metabolite-metabolite	0.782569063089392
Creatinine, 3TMS Derivative RT12.941566	Sugar RT11.180625	0.728369093576754	metabolite-metabolite	0.728369093576754
Sugar RT14.65062	Sugar RT11.180625	0.630254668452006	metabolite-metabolite	0.630254668452006
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Sugar RT11.180625	0.775062267049917	metabolite-metabolite	0.775062267049917
unknown RT 16.995233	Sugar RT11.180625	0.705315293481544	metabolite-metabolite	0.705315293481544
Pseudo uridine penta-tms RT19.994184	Sugar RT11.180625	0.650148067107297	metabolite-metabolite	0.650148067107297
unknown RT 5.349937	unknown RT 11.284935	0.615496115652039	metabolite-metabolite	0.615496115652039
unknown RT 11.284935	unknown RT 11.284935	1	metabolite-metabolite	1
unknown RT 11.546791	unknown RT 11.284935	0.743846546890545	metabolite-metabolite	0.743846546890545
Sugar RT12.311732	unknown RT 11.284935	0.829719141976908	metabolite-metabolite	0.829719141976908
Sugar RT12.405521	unknown RT 11.284935	0.615527266121476	metabolite-metabolite	0.615527266121476
unknown RT 14.104802	unknown RT 11.284935	0.785651741872958	metabolite-metabolite	0.785651741872958
Sugar RT14.65062	unknown RT 11.284935	0.783131149505903	metabolite-metabolite	0.783131149505903
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 11.284935	0.709682675161761	metabolite-metabolite	0.709682675161761
unknown RT 16.698449	unknown RT 11.284935	0.715710154312801	metabolite-metabolite	0.715710154312801
unknown RT 16.995233	unknown RT 11.284935	0.834324223804356	metabolite-metabolite	0.834324223804356
Pseudo uridine penta-tms RT19.994184	unknown RT 11.284935	0.698785024907814	metabolite-metabolite	0.698785024907814
Xylonic Acid Total	unknown RT 11.284935	0.770640964402425	metabolite-metabolite	0.770640964402425
unknown RT 5.349937	unknown RT 11.546791	0.728871829705554	metabolite-metabolite	0.728871829705554
unknown RT 11.284935	unknown RT 11.546791	0.743846546890545	metabolite-metabolite	0.743846546890545
unknown RT 11.546791	unknown RT 11.546791	1	metabolite-metabolite	1
Sugar RT12.311732	unknown RT 11.546791	0.792591072975437	metabolite-metabolite	0.792591072975437
Sugar RT12.405521	unknown RT 11.546791	0.704848318463655	metabolite-metabolite	0.704848318463655
unknown RT 14.104802	unknown RT 11.546791	0.853543057530099	metabolite-metabolite	0.853543057530099
Sugar RT14.65062	unknown RT 11.546791	0.770074203865339	metabolite-metabolite	0.770074203865339
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 11.546791	0.821190958008879	metabolite-metabolite	0.821190958008879
L-Leucine RT8.057321	unknown RT 11.638228	0.732131506243441	metabolite-metabolite	0.732131506243441
unknown RT 11.638228	unknown RT 11.638228	1	metabolite-metabolite	1
unknown RT 11.786329	unknown RT 11.786329	1	metabolite-metabolite	1
Aspartic acid, 3TMS derivative RT11.991212	Aspartic acid, 3TMS derivative RT11.991212	1	metabolite-metabolite	1
unknown RT 12.281912	Aspartic acid, 3TMS derivative RT11.991212	0.813750498528237	metabolite-metabolite	0.813750498528237
unknown RT 12.857088	Aspartic acid, 3TMS derivative RT11.991212	0.857528241980017	metabolite-metabolite	0.857528241980017
unknown RT 13.237562	Aspartic acid, 3TMS derivative RT11.991212	0.923471834419862	metabolite-metabolite	0.923471834419862
unknown RT 13.449509	Aspartic acid, 3TMS derivative RT11.991212	0.839835853657131	metabolite-metabolite	0.839835853657131
unknown RT 14.212299	Aspartic acid, 3TMS derivative RT11.991212	0.88618537370386	metabolite-metabolite	0.88618537370386
unknown RT 14.608491	Aspartic acid, 3TMS derivative RT11.991212	0.888549472388974	metabolite-metabolite	0.888549472388974
unknown RT 17.919809	Aspartic acid, 3TMS derivative RT11.991212	0.846476248765872	metabolite-metabolite	0.846476248765872
unknown RT 12.201671	unknown RT 12.201671	1	metabolite-metabolite	1
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 12.281912	0.813750498528237	metabolite-metabolite	0.813750498528237
unknown RT 12.281912	unknown RT 12.281912	1	metabolite-metabolite	1
unknown RT 12.857088	unknown RT 12.281912	0.973399526785166	metabolite-metabolite	0.973399526785166
unknown RT 13.237562	unknown RT 12.281912	0.839871996128936	metabolite-metabolite	0.839871996128936
unknown RT 13.449509	unknown RT 12.281912	0.916837827461488	metabolite-metabolite	0.916837827461488
unknown RT 14.212299	unknown RT 12.281912	0.907257677287255	metabolite-metabolite	0.907257677287255
unknown RT 14.608491	unknown RT 12.281912	0.886184393473488	metabolite-metabolite	0.886184393473488
Sugar RT15.498817	unknown RT 12.281912	0.669666060982013	metabolite-metabolite	0.669666060982013
Sugar RT16.3187	unknown RT 12.281912	0.72286977205588	metabolite-metabolite	0.72286977205588
Sugar RT17.084061	unknown RT 12.281912	0.696303446712499	metabolite-metabolite	0.696303446712499
Sugar RT17.885434	unknown RT 12.281912	0.712044217282269	metabolite-metabolite	0.712044217282269
unknown RT 17.919809	unknown RT 12.281912	0.863152425510839	metabolite-metabolite	0.863152425510839
unknown RT 5.349937	Sugar RT12.311732	0.695916063478267	metabolite-metabolite	0.695916063478267
Sugar RT11.180625	Sugar RT12.311732	0.76151431955883	metabolite-metabolite	0.76151431955883
unknown RT 11.284935	Sugar RT12.311732	0.829719141976908	metabolite-metabolite	0.829719141976908
unknown RT 11.546791	Sugar RT12.311732	0.792591072975437	metabolite-metabolite	0.792591072975437
Sugar RT12.311732	Sugar RT12.311732	1	metabolite-metabolite	1
Sugar RT12.405521	Sugar RT12.311732	0.803395152517396	metabolite-metabolite	0.803395152517396
unknown RT 12.819965	Sugar RT12.311732	0.767805373405717	metabolite-metabolite	0.767805373405717
Creatinine, 3TMS Derivative RT12.941566	Sugar RT12.311732	0.698363796648783	metabolite-metabolite	0.698363796648783
unknown RT 14.104802	Sugar RT12.311732	0.817763447097872	metabolite-metabolite	0.817763447097872
Sugar RT14.65062	Sugar RT12.311732	0.871203449443329	metabolite-metabolite	0.871203449443329
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Sugar RT12.311732	0.804525352988186	metabolite-metabolite	0.804525352988186
unknown RT 16.698449	Sugar RT12.311732	0.744835159985612	metabolite-metabolite	0.744835159985612
unknown RT 16.995233	Sugar RT12.311732	0.839684246785631	metabolite-metabolite	0.839684246785631
Sugar acid RT17.285215	Sugar RT12.311732	0.610497098753832	metabolite-metabolite	0.610497098753832
Pseudo uridine penta-tms RT19.994184	Sugar RT12.311732	0.743652015493457	metabolite-metabolite	0.743652015493457
Xylonic Acid Total	Sugar RT12.311732	0.856126012737005	metabolite-metabolite	0.856126012737005
unknown RT 5.349937	Sugar RT12.405521	0.657989451522835	metabolite-metabolite	0.657989451522835
Sugar RT11.180625	Sugar RT12.405521	0.782569063089392	metabolite-metabolite	0.782569063089392
unknown RT 11.284935	Sugar RT12.405521	0.615527266121476	metabolite-metabolite	0.615527266121476
unknown RT 11.546791	Sugar RT12.405521	0.704848318463655	metabolite-metabolite	0.704848318463655
Sugar RT12.311732	Sugar RT12.405521	0.803395152517396	metabolite-metabolite	0.803395152517396
Sugar RT12.405521	Sugar RT12.405521	1	metabolite-metabolite	1
unknown RT 12.819965	Sugar RT12.405521	0.715427851604571	metabolite-metabolite	0.715427851604571
Creatinine, 3TMS Derivative RT12.941566	Sugar RT12.405521	0.692190295227404	metabolite-metabolite	0.692190295227404
unknown RT 14.104802	Sugar RT12.405521	0.746917890091038	metabolite-metabolite	0.746917890091038
Sugar RT14.65062	Sugar RT12.405521	0.758550081652088	metabolite-metabolite	0.758550081652088
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Sugar RT12.405521	0.738052914218021	metabolite-metabolite	0.738052914218021
unknown RT 16.698449	Sugar RT12.405521	0.64516519191765	metabolite-metabolite	0.64516519191765
unknown RT 16.995233	Sugar RT12.405521	0.771182563145341	metabolite-metabolite	0.771182563145341
Sugar acid RT17.285215	Sugar RT12.405521	0.579278256473991	metabolite-metabolite	0.579278256473991
Pseudo uridine penta-tms RT19.994184	Sugar RT12.405521	0.680343175397923	metabolite-metabolite	0.680343175397923
Xylonic Acid Total	Sugar RT12.405521	0.815211675760492	metabolite-metabolite	0.815211675760492
Mevalonic acid	Sugar RT12.405521	0.734009974987652	metabolite-metabolite	0.734009974987652
Salicylic acid	Salicylic acid	1	metabolite-metabolite	1
L-Methionine, 2TMS derivative RT12.546672	L-Methionine, 2TMS derivative RT12.546672	1	metabolite-metabolite	1
L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	L-Methionine, 2TMS derivative RT12.546672	0.731134883458201	metabolite-metabolite	0.731134883458201
Tyrosine, 3TMS derivative RT16.755616	L-Methionine, 2TMS derivative RT12.546672	0.579333839943109	metabolite-metabolite	0.579333839943109
L-Pyroglutamic acid RT12.572016	L-Pyroglutamic acid RT12.572016	1	metabolite-metabolite	1
Iminodiacetic acid RT12.666785	Iminodiacetic acid RT12.666785	1	metabolite-metabolite	1
unknown RT 18.560954	Iminodiacetic acid RT12.666785	0.892028980612883	metabolite-metabolite	0.892028980612883
Sugar RT12.311732	unknown RT 12.819965	0.767805373405717	metabolite-metabolite	0.767805373405717
Sugar RT12.405521	unknown RT 12.819965	0.715427851604571	metabolite-metabolite	0.715427851604571
unknown RT 12.819965	unknown RT 12.819965	1	metabolite-metabolite	1
Creatinine, 3TMS Derivative RT12.941566	unknown RT 12.819965	0.66891175041653	metabolite-metabolite	0.66891175041653
unknown RT 14.104802	unknown RT 12.819965	0.820281175841688	metabolite-metabolite	0.820281175841688
Sugar RT14.65062	unknown RT 12.819965	0.796989681443803	metabolite-metabolite	0.796989681443803
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 12.819965	0.854313111735225	metabolite-metabolite	0.854313111735225
unknown RT 16.698449	unknown RT 12.819965	0.727821699894725	metabolite-metabolite	0.727821699894725
unknown RT 16.995233	unknown RT 12.819965	0.854463334952868	metabolite-metabolite	0.854463334952868
Xylonic Acid Total	unknown RT 12.819965	0.776709577629372	metabolite-metabolite	0.776709577629372
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 12.857088	0.857528241980017	metabolite-metabolite	0.857528241980017
unknown RT 12.281912	unknown RT 12.857088	0.973399526785166	metabolite-metabolite	0.973399526785166
unknown RT 12.857088	unknown RT 12.857088	1	metabolite-metabolite	1
unknown RT 13.237562	unknown RT 12.857088	0.845755316442178	metabolite-metabolite	0.845755316442178
unknown RT 13.449509	unknown RT 12.857088	0.966282590606082	metabolite-metabolite	0.966282590606082
unknown RT 14.212299	unknown RT 12.857088	0.933613148099392	metabolite-metabolite	0.933613148099392
unknown RT 14.608491	unknown RT 12.857088	0.897482735984298	metabolite-metabolite	0.897482735984298
Sugar RT15.498817	unknown RT 12.857088	0.570377929622747	metabolite-metabolite	0.570377929622747
Sugar RT16.3187	unknown RT 12.857088	0.63188350558113	metabolite-metabolite	0.63188350558113
Sugar RT17.084061	unknown RT 12.857088	0.599285271287821	metabolite-metabolite	0.599285271287821
Sugar RT17.885434	unknown RT 12.857088	0.69296738445314	metabolite-metabolite	0.69296738445314
unknown RT 17.919809	unknown RT 12.857088	0.884387851231207	metabolite-metabolite	0.884387851231207
unknown RT 5.349937	Creatinine, 3TMS Derivative RT12.941566	0.70692438657228	metabolite-metabolite	0.70692438657228
Sugar RT11.180625	Creatinine, 3TMS Derivative RT12.941566	0.728369093576754	metabolite-metabolite	0.728369093576754
Sugar RT12.311732	Creatinine, 3TMS Derivative RT12.941566	0.698363796648783	metabolite-metabolite	0.698363796648783
Sugar RT12.405521	Creatinine, 3TMS Derivative RT12.941566	0.692190295227404	metabolite-metabolite	0.692190295227404
unknown RT 12.819965	Creatinine, 3TMS Derivative RT12.941566	0.66891175041653	metabolite-metabolite	0.66891175041653
Creatinine, 3TMS Derivative RT12.941566	Creatinine, 3TMS Derivative RT12.941566	1	metabolite-metabolite	1
Sugar RT14.65062	Creatinine, 3TMS Derivative RT12.941566	0.636147309194142	metabolite-metabolite	0.636147309194142
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Creatinine, 3TMS Derivative RT12.941566	0.707299417196772	metabolite-metabolite	0.707299417196772
unknown RT 16.698449	Creatinine, 3TMS Derivative RT12.941566	0.614490468575977	metabolite-metabolite	0.614490468575977
unknown RT 16.995233	Creatinine, 3TMS Derivative RT12.941566	0.697455172314254	metabolite-metabolite	0.697455172314254
Inositol RT18.082993	Creatinine, 3TMS Derivative RT12.941566	0.752071335633239	metabolite-metabolite	0.752071335633239
Pseudo uridine penta-tms RT19.994184	Creatinine, 3TMS Derivative RT12.941566	0.638404048264835	metabolite-metabolite	0.638404048264835
L-Threonic acid, tris(trimethylsilyl) ether, trimethylsilyl ester RT12.967171	L-Threonic acid, tris(trimethylsilyl) ether, trimethylsilyl ester RT12.967171	1	metabolite-metabolite	1
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 13.237562	0.923471834419862	metabolite-metabolite	0.923471834419862
unknown RT 12.281912	unknown RT 13.237562	0.839871996128936	metabolite-metabolite	0.839871996128936
unknown RT 12.857088	unknown RT 13.237562	0.845755316442178	metabolite-metabolite	0.845755316442178
unknown RT 13.237562	unknown RT 13.237562	1	metabolite-metabolite	1
unknown RT 13.449509	unknown RT 13.237562	0.793322115959445	metabolite-metabolite	0.793322115959445
unknown RT 14.212299	unknown RT 13.237562	0.818692607974053	metabolite-metabolite	0.818692607974053
unknown RT 14.608491	unknown RT 13.237562	0.805567626910087	metabolite-metabolite	0.805567626910087
unknown RT 17.919809	unknown RT 13.237562	0.782424885782922	metabolite-metabolite	0.782424885782922
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 13.449509	0.839835853657131	metabolite-metabolite	0.839835853657131
unknown RT 12.281912	unknown RT 13.449509	0.916837827461488	metabolite-metabolite	0.916837827461488
unknown RT 12.857088	unknown RT 13.449509	0.966282590606082	metabolite-metabolite	0.966282590606082
unknown RT 13.237562	unknown RT 13.449509	0.793322115959445	metabolite-metabolite	0.793322115959445
unknown RT 13.449509	unknown RT 13.449509	1	metabolite-metabolite	1
unknown RT 14.212299	unknown RT 13.449509	0.922670692769769	metabolite-metabolite	0.922670692769769
unknown RT 14.608491	unknown RT 13.449509	0.883140194632072	metabolite-metabolite	0.883140194632072
Sugar RT15.498817	unknown RT 13.449509	0.553652222452322	metabolite-metabolite	0.553652222452322
Sugar RT16.3187	unknown RT 13.449509	0.606846504930288	metabolite-metabolite	0.606846504930288
Sugar RT17.084061	unknown RT 13.449509	0.577970348026675	metabolite-metabolite	0.577970348026675
Sugar RT17.885434	unknown RT 13.449509	0.71456311315659	metabolite-metabolite	0.71456311315659
unknown RT 17.919809	unknown RT 13.449509	0.910259219364736	metabolite-metabolite	0.910259219364736
L-Glutamic acid, 3TMS derivative RT13.628483	L-Glutamic acid, 3TMS derivative RT13.628483	1	metabolite-metabolite	1
Phenylalanine, 2TMS derivative RT13.727813	Phenylalanine, 2TMS derivative RT13.727813	1	metabolite-metabolite	1
Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	1	metabolite-metabolite	1
Sugar RT14.65062	Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	0.649548522869693	metabolite-metabolite	0.649548522869693
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	0.604546679820754	metabolite-metabolite	0.604546679820754
unknown RT 5.349937	unknown RT 14.104802	0.684309022553941	metabolite-metabolite	0.684309022553941
unknown RT 11.284935	unknown RT 14.104802	0.785651741872958	metabolite-metabolite	0.785651741872958
unknown RT 11.546791	unknown RT 14.104802	0.853543057530099	metabolite-metabolite	0.853543057530099
Sugar RT12.311732	unknown RT 14.104802	0.817763447097872	metabolite-metabolite	0.817763447097872
Sugar RT12.405521	unknown RT 14.104802	0.746917890091038	metabolite-metabolite	0.746917890091038
unknown RT 12.819965	unknown RT 14.104802	0.820281175841688	metabolite-metabolite	0.820281175841688
unknown RT 14.104802	unknown RT 14.104802	1	metabolite-metabolite	1
Sugar RT14.65062	unknown RT 14.104802	0.819639048590319	metabolite-metabolite	0.819639048590319
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 14.104802	0.866294915175779	metabolite-metabolite	0.866294915175779
unknown RT 16.698449	unknown RT 14.104802	0.776356409159867	metabolite-metabolite	0.776356409159867
unknown RT 16.995233	unknown RT 14.104802	0.835738882794236	metabolite-metabolite	0.835738882794236
Pseudo uridine penta-tms RT19.994184	unknown RT 14.104802	0.728875161283792	metabolite-metabolite	0.728875161283792
Xylonic Acid Total	unknown RT 14.104802	0.890677791620099	metabolite-metabolite	0.890677791620099
unknown RT 14.193323	unknown RT 14.193323	1	metabolite-metabolite	1
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 14.212299	0.88618537370386	metabolite-metabolite	0.88618537370386
unknown RT 12.281912	unknown RT 14.212299	0.907257677287255	metabolite-metabolite	0.907257677287255
unknown RT 12.857088	unknown RT 14.212299	0.933613148099392	metabolite-metabolite	0.933613148099392
unknown RT 13.237562	unknown RT 14.212299	0.818692607974053	metabolite-metabolite	0.818692607974053
unknown RT 13.449509	unknown RT 14.212299	0.922670692769769	metabolite-metabolite	0.922670692769769
unknown RT 14.212299	unknown RT 14.212299	1	metabolite-metabolite	1
unknown RT 14.608491	unknown RT 14.212299	0.965848236526305	metabolite-metabolite	0.965848236526305
Sugar RT15.498817	unknown RT 14.212299	0.521216104501251	metabolite-metabolite	0.521216104501251
Sugar RT16.3187	unknown RT 14.212299	0.582016864999256	metabolite-metabolite	0.582016864999256
Sugar RT17.084061	unknown RT 14.212299	0.556862982121061	metabolite-metabolite	0.556862982121061
Sugar RT17.885434	unknown RT 14.212299	0.671597995522756	metabolite-metabolite	0.671597995522756
unknown RT 17.919809	unknown RT 14.212299	0.941931675598313	metabolite-metabolite	0.941931675598313
unknown RT 14.46665	unknown RT 14.46665	1	metabolite-metabolite	1
Sugar RT14.499155	Sugar RT14.499155	1	metabolite-metabolite	1
Indol-5-ol, 2TMS derivative RT14.572634	Indol-5-ol, 2TMS derivative RT14.572634	1	metabolite-metabolite	1
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 14.608491	0.888549472388974	metabolite-metabolite	0.888549472388974
unknown RT 12.281912	unknown RT 14.608491	0.886184393473488	metabolite-metabolite	0.886184393473488
unknown RT 12.857088	unknown RT 14.608491	0.897482735984298	metabolite-metabolite	0.897482735984298
unknown RT 13.237562	unknown RT 14.608491	0.805567626910087	metabolite-metabolite	0.805567626910087
unknown RT 13.449509	unknown RT 14.608491	0.883140194632072	metabolite-metabolite	0.883140194632072
unknown RT 14.212299	unknown RT 14.608491	0.965848236526305	metabolite-metabolite	0.965848236526305
unknown RT 14.608491	unknown RT 14.608491	1	metabolite-metabolite	1
Sugar RT15.498817	unknown RT 14.608491	0.580364250197437	metabolite-metabolite	0.580364250197437
Sugar RT16.3187	unknown RT 14.608491	0.661928080980996	metabolite-metabolite	0.661928080980996
Sugar RT17.084061	unknown RT 14.608491	0.641385677629459	metabolite-metabolite	0.641385677629459
Sugar RT17.885434	unknown RT 14.608491	0.645574089561947	metabolite-metabolite	0.645574089561947
unknown RT 17.919809	unknown RT 14.608491	0.937461186879794	metabolite-metabolite	0.937461186879794
unknown RT 5.349937	Sugar RT14.65062	0.725874149950869	metabolite-metabolite	0.725874149950869
unknown RT 7.600111	Sugar RT14.65062	0.591656816109137	metabolite-metabolite	0.591656816109137
Sugar RT11.180625	Sugar RT14.65062	0.630254668452006	metabolite-metabolite	0.630254668452006
unknown RT 11.284935	Sugar RT14.65062	0.783131149505903	metabolite-metabolite	0.783131149505903
unknown RT 11.546791	Sugar RT14.65062	0.770074203865339	metabolite-metabolite	0.770074203865339
Sugar RT12.311732	Sugar RT14.65062	0.871203449443329	metabolite-metabolite	0.871203449443329
Sugar RT12.405521	Sugar RT14.65062	0.758550081652088	metabolite-metabolite	0.758550081652088
unknown RT 12.819965	Sugar RT14.65062	0.796989681443803	metabolite-metabolite	0.796989681443803
Creatinine, 3TMS Derivative RT12.941566	Sugar RT14.65062	0.636147309194142	metabolite-metabolite	0.636147309194142
Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	Sugar RT14.65062	0.649548522869693	metabolite-metabolite	0.649548522869693
unknown RT 14.104802	Sugar RT14.65062	0.819639048590319	metabolite-metabolite	0.819639048590319
Sugar RT14.65062	Sugar RT14.65062	1	metabolite-metabolite	1
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Sugar RT14.65062	0.74525568506921	metabolite-metabolite	0.74525568506921
unknown RT 16.698449	Sugar RT14.65062	0.79262026946677	metabolite-metabolite	0.79262026946677
unknown RT 16.995233	Sugar RT14.65062	0.843379336851493	metabolite-metabolite	0.843379336851493
Sugar acid RT17.285215	Sugar RT14.65062	0.611897111938969	metabolite-metabolite	0.611897111938969
Pseudo uridine penta-tms RT19.994184	Sugar RT14.65062	0.713678901493905	metabolite-metabolite	0.713678901493905
Xylonic Acid Total	Sugar RT14.65062	0.800325442003843	metabolite-metabolite	0.800325442003843
unknown RT 5.349937	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.670571133093941	metabolite-metabolite	0.670571133093941
Sugar RT11.180625	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.775062267049917	metabolite-metabolite	0.775062267049917
unknown RT 11.284935	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.709682675161761	metabolite-metabolite	0.709682675161761
unknown RT 11.546791	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.821190958008879	metabolite-metabolite	0.821190958008879
Sugar RT12.311732	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.804525352988186	metabolite-metabolite	0.804525352988186
Sugar RT12.405521	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.738052914218021	metabolite-metabolite	0.738052914218021
unknown RT 12.819965	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.854313111735225	metabolite-metabolite	0.854313111735225
